movie_name,genre,rating,votes,duration_minutes
Say a Little Prayer,romance,7.7,63.0,103.0
Boot Camp,romance,5.7,1479.0,94.0
Forever Loved,romance,8.1,18.0,
Dandelion,romance,5.4,449.0,113.0
A True Gentleman,romance,4.5,2690.0,110.0
Morando com o Crush,romance,5.4,206.0,90.0
The Gift That Gives,romance,5.3,93.0,81.0
Touch,romance,7.4,6870.0,121.0
Sangharshana,romance,7.4,1587.0,102.0
Dreaming of You,romance,8.4,75.0,95.0
La Ruptura,romance,4.4,10.0,78.0
Onegin,romance,6.8,1284.0,141.0
À toute allure,romance,5.4,309.0,86.0
"Extraction, USA",romance,7.3,77.0,
Layla,romance,6.1,585.0,100.0
Allahr Vres,romance,7.8,19.0,135.0
Maunam,romance,8.1,47.0,106.0
Before We Begin,romance,8.5,14.0,
ReEntry,romance,7.2,16.0,96.0
"Walter, Grace & The Submarine",romance,7.7,13.0,100.0
Yuva,romance,5.8,885.0,153.0
Son Sans,romance,4.9,18.0,86.0
DeAr,romance,5.2,2456.0,132.0
Artist Unknown,romance,7.8,28.0,82.0
Winter Spring Summer or Fall,romance,6.1,5462.0,97.0
Bad Newz,romance,4.7,27477.0,142.0
Breakup Season,romance,6.1,640.0,102.0
14 Days Love,romance,6.2,14.0,112.0
Lyubov Sovetskogo Soyuza,romance,5.1,321.0,150.0
Aaram Aravinda Swamy,romance,9.3,336.0,132.0
Love Story,romance,5.6,497.0,125.0
Sex,romance,6.6,2248.0,118.0
One Night in Tokyo,romance,6.5,114.0,95.0
Killer Baby Daddy,romance,4.4,16.0,78.0
Beautiful Wedding,romance,4.1,4896.0,100.0
Perfect Endings,romance,5.5,333.0,100.0
Loveable,romance,7.6,4275.0,101.0
The Family Star,romance,5.4,5920.0,159.0
Royal Façade,romance,8.3,63.0,95.0
My Name Is Loh Kiwan,romance,6.7,4739.0,131.0
Daniela Forever,romance,5.5,685.0,113.0
Vidya Vasula Aham,romance,6.4,100.0,102.0
"I Love You, to the Moon, and Back",romance,6.0,90.0,105.0
Ravikula Raghurama,romance,8.0,2062.0,111.0
Teddy and the Mountain,romance,7.3,27.0,
Ibbani Tabbida Ileyali,romance,7.5,925.0,160.0
Dinda,romance,6.8,48.0,94.0
Another End,romance,6.4,1064.0,119.0
Rabb Da Radio 3,romance,8.0,10.0,122.0
My Late Summer,romance,6.1,321.0,98.0
Stalker,romance,3.0,10.0,91.0
I Brake for Caterpillars,romance,5.2,42.0,93.0
American Spirit,romance,9.3,7.0,108.0
Election,romance,5.8,815.0,120.0
Ondu Sarala Prema Kathe,romance,7.4,761.0,149.0
Valentine's Town,romance,5.1,226.0,84.0
Game On,romance,4.9,2343.0,140.0
Mother of the Bride,romance,4.9,17840.0,88.0
Hidden Flora,romance,7.1,41.0,93.0
Dangerous Feelings,romance,3.2,22.0,
Love Li,romance,6.6,14831.0,168.0
Amar Prem Ki Prem Kahani,romance,4.5,699.0,117.0
When in Rome,romance,6.1,944.0,98.0
We Live in Time,romance,7.0,68292.0,108.0
Vampire's House of Cain,romance,3.6,22.0,
Grand Tour,romance,6.5,2589.0,129.0
She Is Dancing,romance,8.4,11.0,85.0
Maple Leaf Dreams,romance,4.7,146.0,101.0
A Toast to Love,romance,5.7,197.0,89.0
Ramana Avatara,romance,8.1,37.0,136.0
Chow Chow Bath,romance,8.1,1246.0,110.0
Kanni,romance,8.4,158.0,122.0
