movie_name,genre,rating,votes,duration_minutes
Dracu Ra,fantasy,5.8,52.0,106.0
The Seductress from Hell,fantasy,5.9,29.0,102.0
Super-Charlie,fantasy,5.7,349.0,82.0
Sith Wars: Episódio III - Fantasmas Dos Sith,fantasy,8.3,257.0,99.0
A Dog's Will 2,fantasy,6.1,3477.0,104.0
Alucina (Fishgirl),fantasy,7.3,21.0,100.0
Dead Dead Demon's Dededede Destruction,fantasy,7.1,157.0,120.0
Dead Dead Demon's Dededede Destruction Koushou,fantasy,7.0,161.0,120.0
Supersiostry,fantasy,4.1,155.0,90.0
A Sip of Hell,fantasy,6.4,9.0,90.0
The Tearsmith,fantasy,5.2,14030.0,103.0
¿Quién es quién?,fantasy,5.3,301.0,95.0
Family Pack,fantasy,5.5,10751.0,94.0
Happyend,fantasy,6.8,1660.0,113.0
Rita,fantasy,5.8,330.0,107.0
Hanami,fantasy,6.7,183.0,96.0
Assassin's Guild,fantasy,2.9,181.0,103.0
Feeling Better,fantasy,6.0,416.0,93.0
40 Acres,fantasy,6.5,5718.0,113.0
Tokusou Sentai Dekaranger 20th: Fireball Booster,fantasy,7.3,45.0,50.0
Lesbian Space Princess,fantasy,6.3,758.0,87.0
The Hallowed Knight,fantasy,5.9,27.0,91.0
Bhairadevi,fantasy,8.6,67.0,134.0
Princess Halle and the Jester,fantasy,4.6,78.0,71.0
The Enchanted Tinderbox,fantasy,5.4,296.0,105.0
Leatherbound,fantasy,8.0,7.0,
The American Society of Magical Negroes,fantasy,3.8,12787.0,104.0
Dr. Sander's Sleep Cure,fantasy,6.3,1297.0,102.0
A Fisherman's Tale,fantasy,5.3,390.0,103.0
Unspeakable: Beyond the Wall of Sleep,fantasy,3.5,177.0,90.0
Bodegón con fantasmas,fantasy,6.4,366.0,88.0
This Is Me... Now,fantasy,4.1,7334.0,65.0
Domovoy,fantasy,4.2,306.0,102.0
Gato Galactico e o Feitiço do Tempo,fantasy,7.6,74.0,85.0
Mother Maker Lover Taker,fantasy,4.6,106.0,99.0
Couple in the Woods,fantasy,5.6,35.0,65.0
Fureru,fantasy,6.4,120.0,107.0
Enchanting Christmas,fantasy,6.2,454.0,91.0
Woodwalkers,fantasy,5.1,995.0,103.0
Devka-baba: Kukla-charodeyka,fantasy,4.9,20.0,93.0
Aalan,fantasy,5.4,1068.0,137.0
Sahmeran Legend-Tulhan,fantasy,6.0,34.0,
Soul Reaper,fantasy,5.6,383.0,112.0
Kajolrekha,fantasy,6.3,207.0,156.0
Couples to Hell,fantasy,5.4,10.0,94.0
The Mouse Trap,fantasy,2.4,4118.0,80.0
Blue Christmas,fantasy,5.9,25.0,79.0
Feed the Story Box,fantasy,5.7,9.0,
The Eye of the Salamander,fantasy,5.8,51.0,81.0
Spirit World,fantasy,5.5,114.0,94.0
White Snake: Afloat,fantasy,6.9,746.0,133.0
Kids,fantasy,3.5,12.0,101.0
Black Dragon,fantasy,4.0,9.0,99.0
Velký Pán,fantasy,6.8,11.0,73.0
Traces of Love,fantasy,6.5,972.0,105.0
Dance with the Finless Promise,fantasy,6.4,23.0,
The Lost Elf on Christmas,fantasy,7.4,17.0,
Vasilisa i khraniteli vremeni,fantasy,3.0,92.0,98.0
Oshi no Ko: The Final Act,fantasy,6.1,248.0,129.0
All In,fantasy,5.7,95.0,103.0
Blue Fiddle,fantasy,8.3,17.0,86.0
Cantos Escuros,fantasy,8.4,5.0,90.0
God with Three Eyes,fantasy,5.5,59.0,112.0
The Lord of the Monsters,fantasy,6.6,74.0,93.0
Kang Mak,fantasy,6.4,1065.0,122.0
Vampire Genesis,fantasy,4.0,45.0,105.0
Lucid Love,fantasy,8.6,31.0,71.0
The Yin Yang Master Zero,fantasy,5.7,333.0,112.0
"The Girl, the Hunter & the Firefly",fantasy,7.4,19.0,98.0
Kuttante Shinigami,fantasy,5.1,61.0,112.0
Don't You Let Me Go,fantasy,6.6,71.0,71.0
Silent Storms,fantasy,5.2,55.0,84.0
Sharma & Ambani,fantasy,9.1,185.0,104.0
UnichtoZhanna,fantasy,3.5,56.0,98.0
Wanderer,fantasy,6.2,10.0,46.0
Last Song for You,fantasy,6.5,215.0,106.0
I Am Moon,fantasy,8.2,10.0,127.0
Code Duello: From the Tithebanner Saga,fantasy,8.8,342.0,61.0
Dinonauts,fantasy,6.3,14.0,77.0
The Blinkless,fantasy,6.9,21.0,59.0
Cedric & Alysia,fantasy,5.3,60.0,84.0
The Last Redemption,fantasy,6.6,7764.0,121.0
The Wonderful Story of Henry Sugar and Three More,fantasy,7.1,11113.0,88.0
"Bryson, the Demon Slayer",fantasy,5.1,14.0,59.0
The Eye See the Soul,fantasy,3.2,12.0,124.0
