movie_name,genre,rating,votes,duration_minutes
I Hate Myself and Want to Die,comedy,8.7,20.0,85.0
Dreaming of Lions,comedy,6.7,222.0,88.0
SkyFly,comedy,7.8,20.0,
TapewormZ,comedy,5.2,31.0,
I Heard You Buy Souls,comedy,2.3,57.0,88.0
Switch Up,comedy,8.1,35.0,105.0
Loss of Essence,comedy,7.1,24.0,
The Director's Cut,comedy,5.4,22.0,82.0
For Sale,comedy,4.9,706.0,115.0
Kakuda,comedy,5.3,6471.0,116.0
A Most Atrocious Thing,comedy,3.9,271.0,75.0
Going Viral,comedy,6.3,314.0,90.0
Belle enfant,comedy,5.8,71.0,102.0
A Herner Ferike faterja,comedy,6.3,71.0,
ClearMind,comedy,4.1,2276.0,85.0
Seven Cemeteries,comedy,4.6,734.0,84.0
La Lengua Desnuda,comedy,3.8,10.0,
For Regn,comedy,3.7,568.0,140.0
Reunion,comedy,5.6,5020.0,90.0
The Day the Earth Blew Up: A Looney Tunes Movie,comedy,6.8,8129.0,91.0
Vasco Da Gama,comedy,6.0,5966.0,125.0
Love... Reconsidered,comedy,4.1,149.0,88.0
Gaganachari,comedy,6.9,1235.0,115.0
Blue Star,comedy,6.9,1618.0,166.0
Aloha Also Means Goodbye,comedy,5.6,8.0,
The Resellers,comedy,7.8,17.0,103.0
Out Past Dark,comedy,5.5,15.0,
Los Justos,comedy,6.5,88.0,79.0
Amityville Bigfoot,comedy,3.0,168.0,88.0
60 Miles North,comedy,8.3,88.0,81.0
Vanilla Ice Cream,comedy,8.1,1196.0,140.0
Do Aur Do Pyaar,comedy,6.4,12361.0,140.0
Don Zhuan iz Zhashkova,comedy,5.3,63.0,120.0
Switched at Death,comedy,7.2,9.0,
Performing Kaoru's Funeral,comedy,7.6,8.0,100.0
Marigold,comedy,8.4,72.0,127.0
Notice to Quit,comedy,5.5,673.0,91.0
Paradise: A Town of Sinners and Saints,comedy,8.9,50.0,
Licença para Enlouquecer,comedy,7.5,17.0,95.0
Nadikar,comedy,5.2,2828.0,142.0
Empire Waist,comedy,5.9,440.0,97.0
Because of Mika,comedy,7.0,28.0,95.0
A Tuesday Wedding,comedy,7.4,22.0,95.0
I Love You Forever,comedy,5.7,918.0,89.0
Spotlight International Film Festival: Best of the Festival - Volume 1,comedy,8.2,13.0,
Harold and the Purple Crayon,comedy,5.7,9721.0,90.0
Inga Naan Thaan Kingu,comedy,5.3,467.0,132.0
How to Date Billy Walsh,comedy,5.2,4203.0,98.0
A Nice Jewish Boy,comedy,6.1,393.0,89.0
Sex-Positive,comedy,4.1,882.0,85.0
Pushpaka Vimanam,comedy,5.6,17.0,137.0
Mind Body & Soul,comedy,6.6,18.0,80.0
The Greatest Surf Movie in the Universe,comedy,4.4,26.0,81.0
This Time Next Year,comedy,5.7,2971.0,116.0
Asalto al mayor,comedy,6.2,19.0,110.0
My Eyes Only,comedy,8.5,19.0,
Puffing Iron,comedy,8.1,22.0,98.0
Challengers,comedy,7.0,171709.0,131.0
A Nice Indian Boy,comedy,7.3,6632.0,96.0
Gunfighter Paradise,comedy,9.0,21.0,
Future Date,comedy,5.5,139.0,82.0
The Entertainer,comedy,8.6,13.0,84.0
Ricky Stanicky,comedy,6.2,60231.0,113.0
¿Vienes o Voy?,comedy,6.9,20.0,94.0
Autumn and the Black Jaguar,comedy,5.6,1216.0,100.0
Face Boy,comedy,8.1,16.0,76.0
The Fall Guy,comedy,6.8,246282.0,126.0
Maxxie LaWow: Drag Super-shero,comedy,7.2,347.0,114.0
Throuple,comedy,6.5,85.0,92.0
Puddysticks,comedy,7.5,24.0,
Dead Talents Society,comedy,7.0,3594.0,111.0
The Hedgehog,comedy,6.6,704.0,104.0
Best Man Dead Man,comedy,6.3,62.0,83.0
Wallace & Gromit: Vengeance Most Fowl,comedy,7.5,39976.0,82.0
Feeling Randy,comedy,7.0,558.0,81.0
Voy a desaparecer,comedy,6.2,10.0,
The Empire,comedy,5.2,1528.0,110.0
Magnetosphere,comedy,8.3,105.0,89.0
"Sorry, We're Dead",comedy,8.9,43.0,86.0
Partiu América,comedy,4.6,279.0,100.0
The Old Man and the Demon Sword,comedy,7.4,47.0,63.0
Caindo na Real,comedy,3.5,48.0,90.0
The Friend,comedy,6.4,6163.0,119.0
Cat and Dog,comedy,5.2,1282.0,86.0
Turn Me On,comedy,5.6,1059.0,99.0
The Rebellious,comedy,4.2,168.0,77.0
Sonic the Hedgehog 3,comedy,6.9,75708.0,110.0
