movie_name,genre,rating,votes,duration_minutes
Bushido,history,6.8,666.0,129.0
Pol Pot Dancing,history,7.1,17.0,102.0
House of Ga'a,history,4.0,501.0,119.0
Onihei Hankacho: Ketto,history,6.4,19.0,111.0
The Canal Map of Britain,history,6.8,10.0,59.0
In Her Place,history,6.3,7307.0,96.0
Apollo 13: Survival,history,7.4,2799.0,98.0
An American Bombing: The Road to April 19th,history,6.8,995.0,107.0
Die Mutigen 56 - Deutschlands längster Streik,history,6.6,12.0,90.0
"Georges Pompidou, la cruauté du pouvoir",history,7.2,8.0,104.0
The Commandant's Shadow,history,7.4,1235.0,103.0
Chernyy zamok,history,5.0,69.0,115.0
Meet the Roman Emperor with Mary Beard,history,7.7,59.0,59.0
Krigsvarsleren,history,7.7,9.0,55.0
Meeting with Pol Pot,history,6.5,624.0,112.0
Dogman Territory: Werewolves in the Land Between the Lakes,history,5.5,42.0,
Sinhabahu,history,5.9,105.0,112.0
Witches,history,7.4,1528.0,90.0
America's Burning,history,5.6,134.0,83.0
Liza: A Truly Terrific Absolutely True Story,history,7.5,668.0,104.0
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,history,8.1,698.0,174.0
A Country Called Ghana,history,6.2,43.0,87.0
Lula,history,5.4,233.0,90.0
Riefenstahl,history,7.2,1602.0,115.0
Something to Stand for with Mike Rowe,history,8.5,335.0,96.0
Panjab Files,history,8.1,40.0,117.0
Mysteries of the Terracotta Warriors,history,6.7,1871.0,77.0
Village of Death: Oradour-sur-Glane 1944,history,7.8,20.0,58.0
Burgemeestersmoord,history,6.5,98.0,114.0
Bibi Rajni,history,8.4,772.0,143.0
The Peanut Man,history,5.6,86.0,89.0
Greenwood Rising: The Rise of Black Wall Street,history,7.1,112.0,
Operation Undead,history,4.7,572.0,110.0
Housewife of the Year,history,7.5,91.0,81.0
Six Days in August,history,5.0,202.0,120.0
The Volunteers: The Battle of Life and Death,history,6.0,387.0,144.0
Le choix du pianiste,history,6.3,21.0,106.0
The New Year That Never Came,history,8.1,6199.0,138.0
Miyazaki: Spirit of Nature,history,7.0,425.0,84.0
From Darkness to Light,history,7.3,324.0,108.0
Atomic People,history,8.3,237.0,90.0
Churchill's Forgotten War,history,7.3,22.0,47.0
Aliens Uncovered: The Thunder God,history,7.5,14.0,
A Tapestry of a Legendary Land,history,6.8,60.0,89.0
Stampila,history,8.0,13.0,
Drama 1882,history,9.1,26.0,45.0
The White House Effect,history,7.2,462.0,94.0
The Haka Party Incident,history,7.1,18.0,90.0
Cinta Dari Timor,history,5.2,28.0,82.0
Paul Anka: His Way,history,7.4,126.0,100.0
Kargil 1999- The Untold Story of the Indian Air Force,history,8.3,27.0,
Los indomables,history,6.7,19.0,106.0
Death Game,history,7.3,89.0,88.0
Malês,history,6.5,149.0,114.0
Sivestan,history,1.0,6.0,
Lisabi: The Uprising,history,5.0,151.0,107.0
Quo Vadis,history,6.8,829.0,90.0
"Carville: Winning Is Everything, Stupid",history,7.2,292.0,98.0
The Impact: Groundbreaking Documentary,history,8.1,66.0,
Mustafa,history,6.5,88.0,75.0
11 Rebels,history,6.2,1177.0,155.0
Piri Reis: The Incredible Chart,history,6.8,28.0,138.0
Sisam,history,6.4,12.0,
The Embers,history,6.3,110.0,162.0
Ek Chilte Jol,history,9.2,13.0,119.0
Retaguardia,history,5.2,5.0,78.0
The Man Outside,history,6.4,18.0,70.0
John Brown the Advocate,history,8.9,21.0,66.0
Aliens Uncovered: The Land of Legends,history,6.9,18.0,
"Gaza, since October 7",history,5.3,15.0,94.0
Giuseppe Taliercio: Il delitto perduto,history,7.6,9.0,
"Colón ADN, su verdadero origen",history,6.4,57.0,106.0
Drava se ne predaje,history,6.6,22.0,76.0
Triumf,history,7.7,8.0,113.0
Rinnans rival,history,7.0,5.0,94.0
Bir Cumhuriyet Sarkisi,history,7.4,1831.0,128.0
Drop Dead City,history,8.1,52.0,108.0
Janis Ian: Breaking Silence,history,7.6,208.0,114.0
Theodor: Israeli Opera Movie,history,6.4,6.0,120.0
Vremya vernutsya,history,6.0,26.0,100.0
Al Kafi,history,5.3,7.0,110.0
And the Balls Roll On...: The Real Story of the Beautiful Game of Skee-Ball,history,8.1,9.0,93.0
Taghiev: Oil,history,8.6,165.0,120.0
Becoming Madonna,history,6.8,607.0,91.0
The Fall of 2008,history,6.7,12.0,61.0
The Dakota War: Chase,history,3.3,26.0,86.0
Azerbaijan Atabeyler,history,7.5,8.0,100.0
Anzac.Lemnos.1915.,history,7.7,7.0,51.0
Marcho - L'ultima bandiera,history,9.2,5.0,75.0
"À l'école de l'universel: Germaine Le Goff, l'histoire d'une pionnière",history,7.8,8.0,53.0
Plunderer: The Life and Times of A Nazi Art Thief,history,7.9,29.0,108.0
The Words Women Spoke One Day,history,7.4,9.0,84.0
"Silver, Speik and Sumpters",history,8.1,15.0,88.0
The Panama Canal: Tragedy and Fortune,history,6.4,9.0,45.0
A Night of Artistic Renewal: Representation Equals Power,history,10.0,5.0,75.0
All or Nothin',history,7.8,36.0,95.0
Unsinkable,history,5.4,265.0,100.0
Jíkuri,history,7.6,20.0,
Ray of Hope,history,7.5,13.0,105.0
Myall Creek Day of Justice,history,6.8,18.0,78.0
The Apprentice,history,7.1,69554.0,122.0
Silver Star,history,6.5,530.0,102.0
The Last Front,history,5.3,978.0,98.0
