movie_name,genre,rating,votes,duration_minutes
Invasión,sci-fi,4.2,72.0,91.0
War of the Ninja Monsters: Jaron vs Goura,sci-fi,3.7,15.0,55.0
UI,sci-fi,6.6,5970.0,135.0
Dark My Light,sci-fi,5.6,20.0,
Sathur,sci-fi,8.1,10.0,
SCP: The Infinite Mission,sci-fi,6.1,45.0,
Afraid,sci-fi,5.2,16353.0,84.0
The Escapee 3: The Final Escape,sci-fi,2.7,98.0,82.0
Subservience,sci-fi,5.4,34152.0,106.0
Cora,sci-fi,4.5,1003.0,104.0
Buddy,sci-fi,3.8,377.0,137.0
Tobias and the Arcane Merchant,sci-fi,8.9,55.0,167.0
It All Comes with the Cold Water,sci-fi,7.2,151.0,88.0
H010N,sci-fi,6.1,9.0,
Daniela Forever,sci-fi,5.5,685.0,113.0
Agent Recon,sci-fi,2.4,840.0,85.0
Another End,sci-fi,6.4,1064.0,119.0
Trap,sci-fi,3.3,19.0,118.0
Habitat,sci-fi,4.4,8.0,
Sync,sci-fi,8.1,23.0,
The Dugout,sci-fi,5.4,785.0,114.0
She Loved Blossoms More,sci-fi,5.4,251.0,88.0
Lunar Lockdown,sci-fi,4.9,110.0,99.0
Peripheral,sci-fi,7.2,68.0,88.0
Replicator,sci-fi,3.8,204.0,75.0
Daha Iyi Bir Yarin,sci-fi,4.7,278.0,108.0
Horse with No Name,sci-fi,7.9,16.0,72.0
Dark Fusion,sci-fi,8.3,282.0,90.0
Space Frank,sci-fi,4.6,94.0,98.0
Vampire's House of Cain,sci-fi,3.6,22.0,
Y2K,sci-fi,4.7,19469.0,91.0
Unexposed,sci-fi,7.8,90.0,63.0
Decibel,sci-fi,6.2,23.0,
Revival,sci-fi,4.9,91.0,
Bigoli Bang,sci-fi,8.2,6.0,95.0
Andromeda 3,sci-fi,4.5,103.0,
Don't Say Earth,sci-fi,3.5,51.0,81.0
Ghost Planet,sci-fi,4.8,339.0,85.0
O Melhor dos Mundos,sci-fi,6.3,60.0,70.0
Weapon,sci-fi,5.7,7177.0,120.0
Things Will Be Different,sci-fi,5.2,3285.0,102.0
Valensole 1965,sci-fi,7.0,88.0,90.0
Arctic Hollow,sci-fi,2.2,206.0,70.0
Terminator: Skynet Rising,sci-fi,6.4,389.0,88.0
Neon Girls,sci-fi,7.5,39.0,
Apocalypse Z: The Beginning of the End,sci-fi,6.1,22687.0,117.0
Double Ismart,sci-fi,2.9,2291.0,156.0
The A-Frame,sci-fi,5.1,440.0,82.0
The Platform 2,sci-fi,4.9,44910.0,99.0
Quantum Suicide,sci-fi,6.0,31.0,87.0
We're All Gonna Die,sci-fi,5.7,605.0,110.0
J Loop,sci-fi,4.9,224.0,99.0
Omni Loop,sci-fi,5.6,3709.0,112.0
The Silent Planet,sci-fi,4.8,389.0,95.0
Spark,sci-fi,5.5,77.0,89.0
Don't F**k with Ghosts,sci-fi,5.9,228.0,
2015: Future Uncertain,sci-fi,6.1,22.0,72.0
Street Trash,sci-fi,4.6,1172.0,85.0
Alien Love,sci-fi,6.2,96.0,75.0
ON i Ona,sci-fi,4.7,96.0,92.0
Killer Kabbage,sci-fi,7.9,15.0,94.0
Fragmentos de Olvido,sci-fi,5.6,7.0,94.0
Planet B,sci-fi,4.8,538.0,118.0
Sith Wars: Episódio III - Fantasmas Dos Sith,sci-fi,8.3,257.0,99.0
War of the Worlds: Extinction,sci-fi,3.0,250.0,84.0
Venus Effect,sci-fi,5.6,25.0,
Uranus 2324,sci-fi,6.3,5331.0,130.0
Andromeda: 1883,sci-fi,4.0,32.0,75.0
AN,sci-fi,7.1,14.0,
Earthquake Underground,sci-fi,3.2,294.0,83.0
Guy Manley: Super Spy,sci-fi,4.1,198.0,92.0
Agrinai,sci-fi,7.8,70.0,93.0
Boomerang,sci-fi,7.2,439.0,134.0
Happyend,sci-fi,6.8,1660.0,113.0
Desert Road,sci-fi,6.7,174.0,90.0
Un monde merveilleux,sci-fi,5.9,239.0,78.0
Bloody Escape: Bats out of Hell,sci-fi,5.4,69.0,100.0
Tomorrow Is Another Dream,sci-fi,6.5,15.0,80.0
Planetquake,sci-fi,3.1,370.0,85.0
Room 0,sci-fi,3.1,228.0,102.0
Yesterday After Tomorrow,sci-fi,5.1,427.0,120.0
X Files,sci-fi,3.0,91.0,74.0
Aliens Uncovered: UFOs Over Arizona,sci-fi,6.4,26.0,116.0
Waning Poetic,sci-fi,8.8,14.0,93.0
Alien AI: Abducted,sci-fi,4.2,87.0,
The Last Ronin,sci-fi,4.9,688.0,115.0
Night of the Skinwalkers,sci-fi,3.1,957.0,94.0
Video Vision,sci-fi,5.8,21.0,78.0
Reversi,sci-fi,7.0,383.0,135.0
D.O.L.L.S.,sci-fi,6.6,9.0,90.0
Through the Door,sci-fi,3.9,104.0,70.0
Ape X Mecha Ape: New World Order,sci-fi,2.7,167.0,87.0
The Eye of the Salamander,sci-fi,5.8,51.0,81.0
Astra,sci-fi,6.0,15.0,80.0
Moon Ghost Returns,sci-fi,5.8,32.0,
Tsena doveriya,sci-fi,5.6,32.0,83.0
The Human Hibernation,sci-fi,4.6,175.0,90.0
Alien Hunt,sci-fi,3.0,152.0,80.0
Mame snova 17,sci-fi,5.5,216.0,108.0
Piraty galaktiki Barrakuda,sci-fi,4.5,99.0,92.0
Through the Graves the Wind Is Blowing,sci-fi,6.8,83.0,80.0
PW V: Tears of the Fallen,sci-fi,8.2,10.0,60.0
The Box,sci-fi,6.8,12.0,
Abduction: The Harvesting,sci-fi,5.5,22.0,
Alien Attack at Groom Lake,sci-fi,4.0,10.0,71.0
Mars Has Eyes,sci-fi,1.5,13.0,70.0
Seeking the King,sci-fi,6.6,12.0,
Quadrant,sci-fi,4.3,169.0,73.0
Asker Zon,sci-fi,5.1,17.0,109.0
S.T.A.L.K.E.R.: Shadow of the Zone,sci-fi,4.7,734.0,71.0
Mertsanie,sci-fi,5.2,25.0,92.0
Pandasaurus,sci-fi,3.5,62.0,78.0
Stock Shark,sci-fi,6.6,58.0,47.0
"The Girl, the Hunter & the Firefly",sci-fi,7.4,19.0,98.0
Wonderland,sci-fi,6.2,2939.0,113.0
Babezilla vs the Cyber Skanks: Rise of MechaBabezilla,sci-fi,3.7,151.0,55.0
Jurassic Exorcist,sci-fi,3.1,61.0,76.0
Tin: Parabiosis,sci-fi,8.2,6.0,90.0
Ascension,sci-fi,3.5,31.0,97.0
Zen Fist,sci-fi,7.2,9.0,45.0
Sci-Fi Vixens from Beyond,sci-fi,4.5,62.0,74.0
Fake Out Fray,sci-fi,7.3,10.0,66.0
Back to 2005,sci-fi,8.3,51.0,88.0
Space Command Redemption,sci-fi,4.6,179.0,122.0
The Uncertainty Principle,sci-fi,8.2,17.0,89.0
Kuramerukagari,sci-fi,6.0,98.0,61.0
True Dark,sci-fi,4.5,10.0,
Dinonauts,sci-fi,6.3,14.0,77.0
The Blinkless,sci-fi,6.9,21.0,59.0
The Divinity of a City,sci-fi,6.5,7.0,64.0
Kaiju Glam Metal Shark Attack,sci-fi,4.6,80.0,70.0
Code Geass: Rozé of the Recapture - Part 1,sci-fi,7.6,50.0,74.0
Code Geass: Rozé of the Recapture: Part 2,sci-fi,7.7,36.0,76.0
Code Geass: Rozé of the Recapture: Part 3,sci-fi,7.3,32.0,76.0
Code Geass: Rozé of the Recapture: Part 4,sci-fi,7.0,24.0,70.0
Iravin Kangal,sci-fi,7.2,175.0,116.0
Taisu Xilie,sci-fi,5.4,9.0,97.0
Gasmask Girl,sci-fi,4.9,13.0,56.0
Touch,sci-fi,8.0,11.0,63.0
Red vs. Blue: Restoration,sci-fi,5.7,155.0,85.0
Touchdown,sci-fi,6.4,18.0,78.0
Star Abyss,sci-fi,3.8,298.0,86.0
The Choice,sci-fi,8.7,9.0,40.0
Tales Beyond the Galaxy,sci-fi,4.4,213.0,76.0
Alien,sci-fi,5.6,188.0,73.0
Megalodon Returns,sci-fi,3.1,12.0,
Good Neighbours,sci-fi,3.1,207.0,84.0
The Thinking Game,sci-fi,7.6,1144.0,84.0
Maid Droid Origins,sci-fi,3.0,386.0,96.0
Bharatiya Superheroes the Origin,sci-fi,8.9,63.0,
Replika,sci-fi,5.3,49.0,125.0
A Cápsula,sci-fi,7.0,8.0,92.0
Darshini,sci-fi,8.4,2145.0,120.0
Mutant,sci-fi,4.2,116.0,90.0
The Visitor,sci-fi,7.0,22.0,169.0
I 20,sci-fi,8.8,495.0,114.0
Mummy Shark,sci-fi,1.9,285.0,66.0
Operation War Thunder,sci-fi,3.3,125.0,74.0
He Has Gone Rogue - The Return of Cyrus,sci-fi,8.5,35.0,61.0
The Assessment,sci-fi,6.6,21036.0,114.0
I Am Spaceman,sci-fi,8.5,57.0,
The Captives,sci-fi,3.5,76.0,73.0
Best Cop Ever,sci-fi,4.4,57.0,122.0
Alien Love: Deleted Scenes,sci-fi,7.1,14.0,7.0
