movie_name,genre,rating,votes,duration_minutes
Saving Bikini Bottom: The Sandy Cheeks Movie,adventure,3.6,4422.0,82.0
Rebel Moon - Part Two: The Scargiver,adventure,5.3,62430.0,122.0
Eden,adventure,6.5,34401.0,129.0
Emma's Big Adventure,adventure,5.3,167.0,106.0
Into the Wonderwoods,adventure,6.1,262.0,81.0
Fox & Hare Save the Forest,adventure,5.9,255.0,71.0
Bookworm,adventure,6.0,2548.0,103.0
The Best Christmas Pageant Ever,adventure,6.8,8205.0,99.0
Operation Blood Hunt,adventure,3.4,667.0,93.0
At Her Feet,adventure,7.7,82.0,100.0
Mountain Boy,adventure,7.9,31.0,93.0
Guest from the Future,adventure,6.0,1405.0,141.0
Naa Saami Ranga,adventure,4.5,1266.0,150.0
Steal the Naughty List,adventure,4.9,140.0,90.0
Oculus,adventure,6.1,19.0,113.0
Uttarakaanda,adventure,7.4,6.0,
Tay 2: Ebabil Takimi,adventure,5.1,49.0,78.0
The Very Last Christmas,adventure,8.6,12.0,75.0
Kalvan,adventure,5.6,1048.0,142.0
Buddy,adventure,3.8,377.0,137.0
Sketch,adventure,6.6,5186.0,93.0
The Slave and the Sorcerer,adventure,6.5,54.0,86.0
Fat Chance! the Movie,adventure,7.5,8.0,
The Magician's Raincoat,adventure,5.0,158.0,89.0
The Count of Monte-Cristo,adventure,7.6,44869.0,178.0
Manjummel Boys,adventure,8.2,32536.0,135.0
Buffalo Kids,adventure,6.6,933.0,81.0
Letuchiy korabl,adventure,3.3,435.0,100.0
Håkan Hurricane 2,adventure,5.4,169.0,92.0
Askepote,adventure,3.5,101.0,72.0
Spider-Man: Blue,adventure,5.9,12.0,
I Hate Summer,adventure,5.2,763.0,103.0
Friendly Fire,adventure,5.9,75.0,105.0
Chyortov kamen,adventure,3.8,25.0,105.0
Survive,adventure,4.6,4351.0,90.0
The Courier,adventure,6.0,5523.0,101.0
Major Grom: The Game,adventure,6.2,1999.0,168.0
Saint-Exupéry,adventure,5.3,892.0,98.0
Cells at Work!,adventure,6.7,1394.0,109.0
Please Don't Feed the Children,adventure,4.6,1394.0,94.0
The Wages of Fear,adventure,4.6,4406.0,104.0
Arctic Hollow,adventure,2.2,206.0,70.0
Cândido,adventure,6.3,77.0,99.0
"Fallen Leaves, Broken Lighters",adventure,8.0,9.0,96.0
YA - medved,adventure,5.0,66.0,97.0
Dreams,adventure,6.4,13.0,106.0
The Big Trip 3: Race Around the World,adventure,5.3,108.0,85.0
The Adventures of Jurassic Pet: Return to the Wild,adventure,5.4,114.0,90.0
