movie_name,genre,rating,votes,duration_minutes
Addy Daddy,"Drama,Romance,Sci-Fi",7.1,37.0,118
Christmas Overtime,"Comedy,Romance",5.2,92.0,92
Creep Encounters,"Horror,Sci-Fi",2.5,155.0,72
Body,Drama,9.0,33.0,142
Sentenced,Documentary,7.4,21.0,69
Matt and Mara,Drama,6.5,1374.0,80
Macho Man 3,"Action,Thriller",6.2,15.0,\N
Shadows,"Drama,Horror",6.8,22.0,75
Andhagan,"Crime,Drama,Music",6.6,1256.0,142
Libélula,"Drama,Fantasy",,,90
Uno,"Crime,Drama,Thriller",8.4,37.0,\N
Little Town,Family,6.1,20.0,90
The Listening,Horror,,,\N
Rules of Living,"Comedy,Drama",9.6,11.0,109
The Book,Horror,4.4,38.0,\N
78 dana,Drama,7.1,289.0,82
The True Story of Tamara de Lempicka & The Art of Survival,Documentary,8.5,61.0,96
Hitpig,"Action,Adventure,Animation",5.2,1267.0,86
Mufasa: The Lion King,"Adventure,Animation,Drama",6.6,79542.0,118
Uglies,"Action,Adventure,Drama",4.7,35934.0,100
The Good Loan Sharks,"Comedy,Crime,Music",5.0,79.0,122
Advent,Horror,4.7,75.0,77
Kelly - Someone Else's Dream,Documentary,6.4,120.0,90
Death in Ojai,Drama,,,\N
Nina,"Drama,Thriller",5.7,446.0,105
Rooted,Documentary,,,\N
The Sound of Hope,"Documentary,Music",9.2,19.0,\N
Fyre Rises,"Action,Crime,Drama",5.9,334.0,110
The Crossroads,Drama,5.2,137.0,95
Aphasia,Horror,4.8,21.0,\N
Apocalypse Love,"Animation,Comedy,Horror",7.3,14.0,\N
Self Harm,"Drama,Fantasy",,,66
Friedas Fall,Drama,6.6,182.0,105
Breaking Olympia: The Phil Heath Story,Documentary,7.1,289.0,114
Last Night on Earth,"Drama,Sci-Fi,Thriller",4.7,589.0,86
Scars,"Drama,War",7.8,29.0,74
Ghosted,"Comedy,Horror,Thriller",,,50
Seeing Through the Darkness,Documentary,7.7,6.0,93
Swap,"Horror,Romance",2.8,501.0,86
Succubus,"Horror,Thriller",3.6,990.0,96
Whisper of the Witch,"Horror,Thriller",3.8,447.0,95
Anna LOL,Drama,7.2,47.0,104
Consumed,Horror,3.7,827.0,89
Unorthodox Education,Documentary,,,40
Anubhuti,Drama,,,95
Pop the Pickel,"Comedy,Crime,Mystery",,,80
On a Dark and Bloody Ground,"Drama,Horror,Western",8.5,8.0,\N
Dead Wrong,"Crime,Drama",3.8,333.0,104
Salt Along the Tongue,"Drama,Horror",5.3,46.0,113
